rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate,target,eng_period_duration_ratio,eng_prad_srad_ratio,eng_transit_shape,eng_duration_period_ratio,eng_stellar_density,eng_transit_probability,eng_temp_ratio,eng_signal_quality,eng_habitable_zone
5685,5962.01,5962,239541449,239541449.01,1,FP,22h47m04.74s,341.769762,+29d51m07.18s,29.851994,456.903,0.055,-0.055,0.0,1.0,-57.725,0.062,-0.062,0.0,1.0,2459826.817794,0.000713,-0.000713,0,1,1.9261183,9.56e-05,-9.56e-05,0,1,1.068842,0.0495646,-0.0495646,0,1,3853.8831363,136.45651,-136.45651,0,1,4.8624405,0.2890385,-0.2890385,0,1,395.0450985,1137.0548605,10.9417,0.006,-0.006,0,1,127.29,0.661,-0.661,0,1,5383.13,114.93,-114.93,0,1,4.7447,0.0799491,-0.0799491,0,1,0.678984,0.0348945,-0.0348945,0,1,2022-11-16 01:06:39,2023-07-11 12:02:59,0.0,43.24945988275161,0.0657004375236524,58.08122393003836,0.0231216760327407,80898.79719364004,0.4386022973113753,0.2112255993260426,0.1618894475892688,0
5686,5963.01,5963,436478932,436478932.01,1,KP,23h09m58.27s,347.492802,+18d23m46.18s,18.39616,17.598,0.074,-0.074,0.0,1.0,18.867,0.05,-0.05,0.0,1.0,2459826.311145,0.000432,-0.000432,0,1,4.3226229,0.0001147,-0.0001147,0,1,3.3699025,0.0340738,-0.0340738,0,1,11939.7472843,96.4711,-96.4711,0,1,15.1546943,0.7174312,-0.7174312,0,1,705.0438271,1314.2372675,10.9644,0.006,-0.006,0,1,258.426,2.876,-2.876,0,1,5924.0,115.989,-115.989,0,1,4.21239,0.0737249,-0.0737249,0,1,1.3475699,0.0626859,-0.0626859,0,1,2022-11-16 01:06:40,2022-11-18 12:02:43,1.0,30.78514870979205,0.1031737891003282,32.42501842483996,0.0324831953688735,29175.866792715624,0.507831616009692,0.2218496400236326,0.4911737342505005,0
5689,5966.01,5966,404610583,404610583.01,1,FP,22h24m35.43s,336.147609,+16d52m43.88s,16.878856,-28.915,0.072,-0.072,0.0,1.0,-48.469,0.083,-0.083,0.0,1.0,2459826.813152,0.000388,-0.000388,0,1,3.5381039,8.98e-05,-8.98e-05,0,1,2.441937,0.0256156,-0.0256156,0,1,11844.6534836,179.25853,-179.25853,0,1,12.0728557,0.6039479,-0.6039479,0,1,591.3277978,1257.6993121,10.5332,0.007,-0.007,0,1,202.773,2.362,-2.362,0,1,6084.0,129.616,-129.616,0,1,4.45887,0.0815947,-0.0815947,0,1,1.0424401,0.0510854,-0.0510854,0,1,2022-11-16 01:06:41,2024-09-02 12:03:01,0.0,34.7734170046156,0.106250847446004,44.56836730499168,0.0287575995153788,42047.686543873206,0.4489562836536317,0.206722437886259,0.7248403475313953,0
5693,5969.01,5969,91051152,91051152.01,1,KP,23h18m29.51s,349.622955,+24d53m21.4s,24.889277,-33.729,0.078,-0.078,0.0,1.0,-2.522,0.044,-0.044,0.0,1.0,2459830.349006,0.000453,-0.000453,0,1,7.9192605,0.0003439,-0.0003439,0,1,2.5053873,0.0416744,-0.0416744,0,1,21472.3061237,243.1104,-243.1104,0,1,11.5285264,1.0425813,-1.0425813,0,1,38.0328101,633.3727192,11.5549,0.006,-0.006,0,1,115.936,0.571,-0.571,0,1,4302.0,130.566,-130.566,0,1,4.5054,0.106037,-0.106037,0,1,0.758608,0.0676784,-0.0676784,0,1,2022-11-16 01:06:43,2022-11-18 12:02:43,1.0,75.86142549696807,0.1394215421504999,58.48769059455977,0.0131819299920743,436579.1566100104,0.1909388630578178,0.1472275033007903,0.5127653735847459,0
5694,597.01,597,146208651,146208651.01,1,FP,08h53m49.91s,133.457963,-48d48m45.65s,-48.81268,41.829,0.048,-0.048,0.0,1.0,-20.217,0.047,-0.047,0.0,1.0,2460735.958212,0.00262,-0.00262,0,1,6.5197781,1.2e-05,-1.2e-05,0,1,2.63,0.484,-0.484,0,1,1290.149756,65.6924317,-65.6924317,0,1,8.5555002,0.5052916,-0.5052916,0,1,85.1668,846.0,9.796,0.006,-0.006,0,1,253.619,1.8255,-1.8255,0,1,4951.7,77.1,-77.1,0,1,3.55,0.4,-0.4,0,1,2.65,0.08,-0.08,0,1,2019-04-01 16:51:56,2025-08-15 16:00:02,0.0,59.496073916349815,0.0296191801973342,13.65728315876318,0.0168078317471162,210603.1797984345,0.759318528423989,0.1708504150089868,0.1556826174226499,0
5695,5970.01,5970,431701493,431701493.01,1,KP,23h15m58.33s,348.993046,+31d27m45.9s,31.462751,25.11,0.052,-0.052,0.0,1.0,-25.269,0.048,-0.048,0.0,1.0,2460561.869567,0.000252,-0.000252,0,1,3.0927432,5.73e-05,-5.73e-05,0,1,2.2215324,0.0173939,-0.0173939,0,1,28695.1012159,199.38875,-199.38875,0,1,12.6556708,0.8900727,-0.8900727,0,1,174.0322539,926.3544365,11.5189,0.006,-0.006,0,1,140.998,0.746,-0.746,0,1,4713.98,115.719,-115.719,0,1,4.56492,0.0886398,-0.0886398,0,1,0.750341,0.0524523,-0.0524523,0,1,2022-11-16 01:06:43,2025-08-29 16:00:02,1.0,33.41199831251617,0.1547390740471772,76.25199818820234,0.0299293682061931,37299.87293900111,0.3534783105483977,0.1965121694406849,0.7083497761035609,0
5697,5972.01,5972,420814525,420814525.01,1,KP,22h03m10.81s,330.795022,+18d53m03.27s,18.884242,29.579,0.083,-0.083,0.0,1.0,-17.89,0.075,-0.075,0.0,1.0,2460552.87974,0.000214,-0.000214,0,1,3.5247546,3.4e-06,-3.4e-06,0,1,2.958,0.136,-0.136,0,1,17803.0,534.998,-534.998,0,1,16.3776,0.684714,-0.684714,0,1,587.098,1371.0,7.1274,0.006,-0.006,0,1,48.3016,0.1237,-0.1237,0,1,6052.0,100.638,-100.638,0,1,4.34258,0.0746529,-0.0746529,0,1,1.19,0.05,-0.05,0,1,2022-11-16 01:06:44,2024-11-05 10:08:02,1.0,28.598414604462477,0.1262632025287179,45.1074655655569,0.0349669733036166,23389.765845250888,0.5138003203801275,0.2265366820885657,25.0918794193805,0
5701,5976.01,5976,348054109,348054109.01,1,FP,18h46m42.46s,281.676903,+21d49m41.96s,21.828321,97.43,2.0,-2.0,0.0,1.0,-49.47,2.0,-2.0,0.0,1.0,2459010.512186,0.000694,-0.000694,0,1,0.4378024,7.4e-06,-7.4e-06,0,1,1.5315811,0.2048329,-0.2048329,0,1,1462.5517623,130.94102,-130.94102,0,1,1.4551234,0.3340848,-0.3340848,0,1,211.8109673,972.9866029,12.0575,0.007,-0.007,0,1,273.696,2.504,-2.504,0,1,3256.0,157.0,-157.0,0,1,4.85874,0.0023924,-0.0023924,0,1,0.365717,0.0118964,-0.0118964,0,1,2022-12-01 22:59:54,2023-02-25 12:03:16,0.0,6.860399099988895,0.03650296804169,24.969832225952185,0.1457641145107168,322.88520373557463,0.634297583064511,0.2988288092444717,0.0219842293149205,0
5704,5979.01,5979,137151335,137151335.01,1,KP,19h25m40.35s,291.418127,+38d40m20.32s,38.672312,-28.726,0.041,-0.041,0.0,1.0,-5.588,0.045,-0.045,0.0,1.0,2460332.777222,0.005584,-0.005584,0,1,4.7267257,3.12e-05,-3.12e-05,0,1,3.014,0.522,-0.522,0,1,283.0,20.3096,-20.3096,0,1,1.45952,0.108313,-0.108313,0,1,333.088,1190.0,9.4087,0.006,-0.006,0,1,95.9115,0.22115,-0.22115,0,1,5655.0,141.264,-141.264,0,1,4.50815,0.0855087,-0.0855087,0,1,0.92,0.05,-0.05,0,1,2022-12-01 22:59:55,2024-03-29 10:08:02,1.0,37.63816084936961,0.0145544475468687,5.581487671287566,0.0265687795958486,53319.391167834,0.3266486697434252,0.2104332449160035,0.0487872608607225,0
5705,598.01,598,81429971,81429971.01,1,FP,08h12m42.77s,123.178216,-42d56m06.04s,-42.93501,1.084,0.047,-0.047,0.0,1.0,-0.74,0.054,-0.054,0.0,1.0,2459986.020072,0.002745,-0.002745,0,1,3.0432421,9.6e-06,-9.6e-06,0,1,3.192,0.499,-0.499,0,1,1622.0,58.6932,-58.6932,0,1,11.9045,0.642488,-0.642488,0,1,3620.18,2160.0,10.1356,0.008,-0.008,0,1,869.555,23.0415,-23.0415,0,1,8000.0,174.4,-174.4,0,1,4.35,0.0853377,-0.0853377,0,1,3.59,0.16,-0.16,0,1,2019-04-13 05:20:07,2024-09-09 10:08:01,0.0,22.88151954887218,0.0304221716797424,12.617187071179364,0.0437033911958565,11979.938456470582,1.7095039674227257,0.27,0.1431564268195942,0
5706,5980.01,5980,164652245,164652245.01,1,KP,18h56m14.22s,284.05925,+44d31m06.14s,44.518373,-60.521,0.053,-0.053,0.0,1.0,48.694,0.05,-0.05,0.0,1.0,2458708.932559,0.004529,-0.004529,0,1,79.5839995,0.0004454,-0.0004454,0,1,4.3996752,0.49974,-0.49974,0,1,585.7148869,49.477192,-49.477192,0,1,1.9748837,0.7087615,-0.7087615,0,1,3.7628265,355.2207257,9.0638,0.006,-0.006,0,1,63.9207,0.11935,-0.11935,0,1,5391.0,104.083,-104.083,0,1,4.61444,0.0764828,-0.0764828,0,1,0.79137,0.0363166,-0.0363166,0,1,2022-12-01 22:59:55,2022-12-10 12:03:03,1.0,434.1265891627637,0.0228947257067728,5.500757692418002,0.0023034755874514,81818056.3513637,0.0427722807395272,0.0658914349285846,0.1387286827078754,0
5708,5982.01,5982,299087490,299087490.01,1,KP,19h15m36.55s,288.902283,+49d22m13.47s,49.370408,3.714,0.028,-0.028,0.0,1.0,-18.08,0.034,-0.034,0.0,1.0,2459409.912265,0.002204,-0.002204,0,1,38.4787613,0.0032336,-0.0032336,0,1,5.1869737,0.2324348,-0.2324348,0,1,23972.8957136,947.60205,-947.60205,0,1,12.5609376,0.5219885,-0.5219885,0,1,0.4962968,214.0696563,13.2147,0.007,-0.007,0,1,442.871,2.999,-2.999,0,1,5439.49,142.2,-142.2,0,1,4.59877,0.0853377,-0.0853377,0,1,0.810043,0.06,-0.06,0,1,2022-12-01 23:00:53,2022-12-10 12:03:03,1.0,178.0402841063181,0.142261533811202,29.85012829884325,0.005616706382039,5643581.951519245,0.0710712605194378,0.0393547292668981,0.1241196368153704,1
5710,5984.01,5984,120692092,120692092.01,1,KP,19h03m43.38s,285.930736,+39d05m53.23s,39.09812,5.045,0.032,-0.032,0.0,1.0,-3.15,0.035,-0.035,0.0,1.0,2459392.151066,0.002978,-0.002978,0,1,3.4130781,4.83e-05,-4.83e-05,0,1,2.5787928,0.609458,-0.609458,0,1,4017.8298399,506.35962,-506.35962,0,1,5.5008027,2.2570944,-2.2570944,0,1,304.4148279,1065.3350121,14.0672,0.007,-0.007,0,1,658.924,8.7845,-8.7845,0,1,5410.0,122.0,-122.0,0,1,4.53617,0.0853377,-0.0853377,0,1,0.865985,0.06,-0.06,0,1,2022-12-01 23:00:54,2022-12-10 12:03:03,1.0,31.76442651771015,0.0582759283550105,24.57985524685911,0.0314817583576537,32049.63269638043,0.3820142400610032,0.1969195955822551,0.0094866207697897,0
5712,5986.01,5986,158657354,158657354.01,1,KP,19h12m36.95s,288.153973,+44d04m07.73s,44.068815,-4.087,0.04,-0.04,0.0,1.0,-2.587,0.042,-0.042,0.0,1.0,2459406.492987,0.007584,-0.007584,0,1,38.5835889,0.0011335,-0.0011335,0,1,11.0403765,0.7189328,-0.7189328,0,1,1501.2063653,172.34116,-172.34116,0,1,6.8872276,1.0315099,-1.0315099,0,1,76.5626552,754.4387662,11.7942,0.006,-0.006,0,1,639.239,10.255,-10.255,0,1,6373.72,114.774,-114.774,0,1,4.05962,0.0844427,-0.0844427,0,1,1.74231,0.074485,-0.074485,0,1,2022-12-01 23:00:54,2022-12-10 12:03:03,1.0,83.87450677972802,0.0362654030063115,3.509427820785194,0.0119225738355303,590051.526171127,0.1525891597439382,0.118367102131879,0.0287581137511577,0
5714,5988.01,5988,377780790,377780790.01,1,KP,19h02m43.03s,285.679298,+50d14m29.34s,50.241484,-18.394,0.045,-0.045,0.0,1.0,41.448,0.046,-0.046,0.0,1.0,2458683.867901,0.001301,-0.001301,0,1,0.8374997,7.3e-06,-7.3e-06,0,1,1.9640812,0.2031303,-0.2031303,0,1,248.9571168,24.776567,-24.776567,0,1,2.0046235,0.2530015,-0.2530015,0,1,3684.5206378,1987.0783791,10.4767,0.006,-0.006,0,1,185.506,0.808,-0.808,0,1,5706.0,141.0,-141.0,0,1,4.37,0.09,-0.09,0,1,1.08974,0.061206,-0.061206,0,1,2022-12-01 23:00:55,2022-12-10 12:03:03,1.0,10.233789112181308,0.0168765405366451,8.033463674191008,0.0977155175896381,1071.789232416719,1.226496892816475,0.348243669663512,0.0160488731986508,0
5716,599.01,599,145982812,145982812.01,1,FP,08h52m34.85s,133.145204,-50d00m31.67s,-50.008798,-9.31,0.05,-0.05,0.0,1.0,8.328,0.053,-0.053,0.0,1.0,2458518.4693,0.0032,-0.0032,0,1,0.82967,0.00021,-0.00021,0,1,1.755,0.05,-0.05,0,1,4744.55,473.454,-473.454,0,1,20.1053,6.45846,-6.45846,0,1,65023.4,4448.0,10.4708,0.008,-0.008,0,1,618.602,11.4245,-11.4245,0,1,6991.1,203.7,-203.7,0,1,3.83,0.67,-0.67,0,1,2.65,0.15,-0.15,0,1,2019-04-13 05:20:07,2021-10-29 12:59:15,0.0,11.34591452991453,0.0696046390860308,39.24825866496597,0.0881374522400472,1460.557041852344,3.001296829429628,0.6362375019667863,0.3075211766930754,0
5719,5992.01,5992,159054620,159054620.01,1,KP,19h18m24.92s,289.603838,+46d18m53.68s,46.31491,0.533,0.067,-0.067,0.0,1.0,-9.1,0.061,-0.061,0.0,1.0,2459391.6426,0.005024,-0.005024,0,1,8.0276821,0.000136,-0.000136,0,1,2.9574257,0.5107079,-0.5107079,0,1,11271.5765812,1293.0641,-1293.0641,0,1,11.980977,2.4002044,-2.4002044,0,1,161.117342,908.6681834,15.0277,0.007,-0.007,0,1,1351.17,54.325,-54.325,0,1,5368.0,122.0,-122.0,0,1,4.30215,0.0853377,-0.0853377,0,1,1.12772,0.06,-0.06,0,1,2022-12-01 23:00:56,2022-12-10 12:03:03,1.0,65.14597151164271,0.0974685384523518,35.898680881351,0.0153501433288362,276479.34701841715,0.2812815017485426,0.1692749969076006,0.0109876461817548,0
5720,5993.01,5993,27534138,27534138.01,1,KP,19h41m56.78s,295.486582,+51d00m48.69s,51.013524,4.172,0.048,-0.048,0.0,1.0,6.655,0.052,-0.052,0.0,1.0,2459419.054916,0.032144,-0.032144,0,1,28.5410557,0.0025468,-0.0025468,0,1,10.6581231,1.1830771,-1.1830771,0,1,1280.5898265,199.67946,-199.67946,0,1,7.1843683,0.8309613,-0.8309613,0,1,94.828344,795.8922782,11.2877,0.007,-0.007,0,1,455.982,5.1315,-5.1315,0,1,6197.21,158.77,-158.77,0,1,4.08307,0.0960215,-0.0960215,0,1,1.64162,0.0935502,-0.0935502,0,1,2022-12-01 23:00:56,2022-12-10 12:03:03,1.0,64.26885206458162,0.0401503610944167,3.3575639379263515,0.0155596368672515,265461.5516376563,0.1757758792903336,0.1284275146719249,0.039113803290959,0
5721,5994.01,5994,63283780,63283780.01,1,KP,19h30m00.82s,292.50342,+43d04m59.59s,43.083219,7.462,0.028,-0.028,0.0,1.0,14.509,0.029,-0.029,0.0,1.0,2459397.430362,0.002775,-0.002775,0,1,7.9726644,8.91e-05,-8.91e-05,0,1,2.5395549,0.6674513,-0.6674513,0,1,3581.1493923,349.40784,-349.40784,0,1,3.7927661,2.113839,-2.113839,0,1,32.2210236,607.6515119,13.0702,0.006,-0.006,0,1,232.75,0.827,-0.827,0,1,4564.61,82.6977,-82.6977,0,1,4.68645,0.0853377,-0.0853377,0,1,0.637495,0.06,-0.06,0,1,2022-12-01 23:00:56,2022-12-10 12:03:03,1.0,75.34546530181332,0.0545824191029812,23.56424955516132,0.0132721988774543,427731.62110991694,0.159737835004058,0.1331223285012301,0.0211808038597197,0
5722,5995.01,5995,352011875,352011875.01,1,KP,19h02m41.5s,285.672903,+44d07m00.3s,44.116751,-0.774,0.047,-0.047,0.0,1.0,4.19,0.056,-0.056,0.0,1.0,2458686.187589,0.009997,-0.009997,0,1,6.2468813,9.45e-05,-9.45e-05,0,1,9.0400019,0.840332,-0.840332,0,1,516.1273113,61.01743,-61.01743,0,1,15.6817806,3.5854125,-3.5854125,0,1,324.7805755,1082.7227478,11.7971,0.006,-0.006,0,1,1294.69,40.735,-40.735,0,1,4643.39,67.2904,-67.2904,0,1,4.438,0.0853377,-0.0853377,0,1,6.3787198,0.06,-0.06,0,1,2022-12-01 23:00:56,2022-12-10 12:03:03,1.0,16.584637133759895,0.0225546114737616,2.513100743276302,0.060296766937661,4561.607575790145,1.8805780207673224,0.2331750612806591,0.0098609064963003,0
5726,5999.01,5999,120317234,120317234.01,1,KP,18h58m32.45s,284.635189,+40d43m11.39s,40.71983,1.132,0.041,-0.041,0.0,1.0,-2.375,0.046,-0.046,0.0,1.0,2460326.535519,0.004731,-0.004731,0,1,6.8834027,3.07e-05,-3.07e-05,0,1,1.92,0.377,-0.377,0,1,771.0,49.1664,-49.1664,0,1,2.87691,0.205273,-0.205273,0,1,87.7838,852.0,10.4081,0.007,-0.007,0,1,228.439,1.3455,-1.3455,0,1,6133.77,125.783,-125.783,0,1,4.32058,0.0809883,-0.0809883,0,1,1.23,0.06,-0.06,0,1,2022-12-01 23:00:58,2024-04-02 10:08:02,1.0,86.04253375,0.0214582680689192,14.461920184286273,0.0116221589069603,637000.2056748801,0.3399144753636296,0.1389031541776101,0.0529437108635291,0
5727,600.01,600,134396419,134396419.01,1,FP,08h09m05.5s,122.272933,-37d03m42.7s,-37.06186,-3.067,0.069,-0.069,0.0,1.0,4.052,0.064,-0.064,0.0,1.0,2459984.851254,0.002706,-0.002706,0,1,4.3652608,1.43e-05,-1.43e-05,0,1,1.976,0.245,-0.245,0,1,1362.0,62.0814,-62.0814,0,1,9.7575887,0.6874487,-0.6874487,0,1,1044.26,1583.0,10.2681,0.008,-0.008,0,1,829.726,29.905,-29.905,0,1,9156.5,482.7,-482.7,0,1,4.35,0.0853377,-0.0853377,0,1,1.21069,0.06,-0.06,0,1,2019-04-13 05:20:07,2024-09-19 10:08:01,0.0,53.01936194331984,0.0739406143482816,18.676763246200338,0.0188610342212161,149040.22271030577,0.4532726256075377,0.1728826516682138,0.1063988925344674,0
5728,6000.01,6000,259233660,259233660.01,1,CP,19h30m25.51s,292.606298,+68d09m16.53s,68.154592,-8.2,0.068,-0.068,0.0,1.0,11.322,0.073,-0.073,0.0,1.0,2458683.576042,0.000818,-0.000818,0,1,0.4489589,1.11e-05,-1.11e-05,0,1,0.7637477,0.3485629,-0.3485629,0,1,674.8277016,102.53909,-102.53909,0,1,1.015263,1.2818562,-1.2818562,0,1,258.7481981,1022.913907,13.1638,0.007,-0.007,0,1,75.7664,0.18875,-0.18875,0,1,3419.0,157.0,-157.0,0,1,4.84756,0.0018074,-0.0018074,0,1,0.377509,0.0112296,-0.0112296,0,1,2022-12-01 23:00:58,2025-08-09 12:03:57,1.0,14.108079932679338,0.024673158651956,34.01312503808724,0.0708813676114524,2808.0428763441405,0.6438572441237261,0.2991851146534074,0.0036616168842729,0
5729,6001.01,6001,139104940,139104940.01,1,KP,19h41m13.81s,295.307525,+38d52m53.66s,38.881572,-5.822,0.04,-0.04,0.0,1.0,-17.351,0.041,-0.041,0.0,1.0,2459422.453454,0.008348,-0.008348,0,1,3.003901,8.42e-05,-8.42e-05,0,1,3.8750477,0.5916121,-0.5916121,0,1,10093.1737819,1311.3771,-1311.3771,0,1,16.7208629,1.6414378,-1.6414378,0,1,1512.6541471,1590.5768607,14.5855,0.008,-0.008,0,1,1745.77,74.445,-74.445,0,1,6052.0,123.0,-123.0,0,1,4.1353,0.0853377,-0.0853377,0,1,1.50633,0.06,-0.06,0,1,2022-12-01 23:00:58,2022-12-10 12:03:03,1.0,18.60457717720481,0.1018385160798799,25.92607795937909,0.0537502137498317,6439.607729813977,0.7235408380899288,0.2628183841209517,0.0147852186316176,0
5730,6002.01,6002,102734241,102734241.01,1,CP,19h58m27.42s,299.614252,+32d17m13.81s,32.28717,-37.998,0.072,-0.072,0.0,1.0,-346.561,0.074,-0.074,0.0,1.0,2458692.759945,0.002812,-0.002812,0,1,10.9048392,4.88e-05,-4.88e-05,0,1,1.5530648,0.6130564,-0.6130564,0,1,4030.7760993,586.06696,-586.06696,0,1,1.5489482,0.9517032,-0.9517032,0,1,1.8239545,296.3966212,12.6396,0.007,-0.007,0,1,32.0266,0.04475,-0.04475,0,1,3272.0,157.0,-157.0,0,1,4.99712,0.0152628,-0.0152628,0,1,0.242121,0.0072323,-0.0072323,0,1,2022-12-01 23:00:59,2025-04-21 12:03:49,1.0,168.51591820251156,0.0586918687142136,40.8794233324634,0.0059341575007665,4785450.113848036,0.049236398908738,0.0905857644254278,0.0354444853417372,1
5731,6003.01,6003,121731834,121731834.01,1,KP,19h14m45.29s,288.688722,+41d09m03.99s,41.151108,0.97,0.056,-0.056,0.0,1.0,-14.189,0.056,-0.056,0.0,1.0,2458686.103572,0.00496,-0.00496,0,1,5.8599392,4.46e-05,-4.46e-05,0,1,4.0842391,0.5140662,-0.5140662,0,1,289.4487735,36.93408,-36.93408,0,1,2.9189614,0.457453,-0.457453,0,1,649.7355768,1287.6680247,10.593,0.006,-0.006,0,1,303.728,2.6845,-2.6845,0,1,6149.0,97.451,-97.451,0,1,4.14765,0.0742718,-0.0742718,0,1,1.5092,0.0579346,-0.0579346,0,1,2022-12-01 23:00:59,2022-12-10 12:03:03,1.0,34.43445335999061,0.0177441441726219,4.165572505405511,0.0290406817133301,40830.0187270431,0.4643207117978506,0.2094109651488046,0.0167637707715412,0
5732,6004.01,6004,48353358,48353358.01,1,KP,18h54m30.78s,283.62826,+48d23m26.91s,48.390808,-10.822,0.049,-0.049,0.0,1.0,-48.674,0.047,-0.047,0.0,1.0,2458685.778397,0.002168,-0.002168,0,1,9.8786838,3.18e-05,-3.18e-05,0,1,1.8852042,0.2545868,-0.2545868,0,1,1728.7453821,162.31392,-162.31392,0,1,2.1083189,0.3531921,-0.3531921,0,1,6.7948733,411.7798487,12.1042,0.006,-0.006,0,1,66.4074,0.10605,-0.10605,0,1,3759.27,115.535,-115.535,0,1,4.86726,0.135649,-0.135649,0,1,0.460619,0.0505553,-0.0505553,0,1,2022-12-01 23:00:59,2022-12-10 12:03:03,1.0,125.7627217253176,0.0419921349952081,22.055002831140715,0.0079514818563177,1989096.17874473,0.1000481644202551,0.10953718373514,0.0248914979574862,0
5733,6005.01,6005,123357864,123357864.01,1,KP,18h45m55.79s,281.482473,+47d12m28.17s,47.207826,-41.143,0.04,-0.04,0.0,1.0,-43.143,0.036,-0.036,0.0,1.0,2458697.413913,0.014781,-0.014781,0,1,16.1455898,0.0002789,-0.0002789,0,1,4.5431711,0.6499666,-0.6499666,0,1,919.5336262,161.5487,-161.5487,0,1,3.563467,5.18916,-5.18916,0,1,19.5319797,536.1746979,10.8515,0.006,-0.006,0,1,107.796,0.2195,-0.2195,0,1,4816.0,105.098,-105.098,0,1,4.59996,0.0795555,-0.0795555,0,1,0.732995,0.0426181,-0.0426181,0,1,2022-12-01 23:01:00,2022-12-10 12:03:03,1.0,85.29156104202194,0.0446010652162226,6.674591863208701,0.0117244893607623,620466.2873703126,0.1147444624886146,0.1113319555440199,0.0419727684515923,0
5734,6006.01,6006,123309556,123309556.01,1,KP,18h44m46.74s,281.194732,+47d29m50.14s,47.497261,-5.584,0.038,-0.038,0.0,1.0,25.253,0.041,-0.041,0.0,1.0,2459392.21042,0.001231,-0.001231,0,1,2.5080815,1.55e-05,-1.55e-05,0,1,1.1724398,0.3574079,-0.3574079,0,1,1292.7152523,122.591095,-122.591095,0,1,2.6163105,3.7120283,-3.7120283,0,1,223.5290118,986.1732636,12.1773,0.006,-0.006,0,1,191.904,0.8175,-0.8175,0,1,4715.0,138.878,-138.878,0,1,4.57812,0.099608,-0.099608,0,1,0.739515,0.0594975,-0.0594975,0,1,2022-12-01 23:01:00,2022-12-10 12:03:03,1.0,51.34076478809402,0.0324575547809756,30.666264963233907,0.0194776997212145,135327.79366936634,0.4006076370519519,0.2091565776458112,0.0174013472229426,0
5736,6008.01,6008,286201103,286201103.01,1,CP,20h41m47.7s,310.448734,+49d38m48.84s,49.646899,158.442,0.102,-0.102,0.0,1.0,44.404,0.093,-0.093,0.0,1.0,2458711.372904,0.000505,-0.000505,0,1,0.8573727,1.4e-05,-1.4e-05,0,1,0.5478598,0.1023774,-0.1023774,0,1,2045.7091221,270.04935,-270.04935,0,1,1.2465478,0.1580336,-0.1580336,0,1,42.012202,649.3272227,12.2936,0.007,-0.007,0,1,23.1008,0.0292,-0.0292,0,1,3098.0,157.0,-157.0,0,1,5.00721,0.0168336,-0.0168336,0,1,0.235048,0.0069986,-0.0069986,0,1,2022-12-01 23:01:01,2025-04-21 12:03:49,1.0,37.55877835898893,0.0486548209243382,82.5567344963251,0.0266249341350228,52982.73508079972,0.2604414630048172,0.2095956173983215,0.0247402384865398,0
5742,6013.01,6013,53728859,53728859.01,1,KP,00h52m00.22s,13.000916,+34d43m42.25s,34.728402,25.519,0.067,-0.067,0.0,1.0,2.859,0.051,-0.051,0.0,1.0,2459853.92256,0.000726,-0.000726,0,1,3.2573898,0.0001483,-0.0001483,0,1,3.1400826,0.0617541,-0.0617541,0,1,13770.1931364,219.84996,-219.84996,0,1,12.3569361,0.6672009,-0.6672009,0,1,554.7122128,1237.7606776,12.3396,0.008,-0.008,0,1,401.319,5.4685,-5.4685,0,1,5698.38,110.615,-110.615,0,1,4.40322,0.0743345,-0.0743345,0,1,1.0461299,0.0524472,-0.0524472,0,1,2022-12-15 22:35:22,2022-12-17 12:02:41,1.0,24.896591955893136,0.1083674085202345,37.37050300169041,0.0401661400793973,15431.910803303244,0.4760718037555718,0.2172127302145522,0.159624677036235,0
